Program, Language, PowerCap, ArraySize, Temp Before(ºC), PhysicalMemory, Package , Core(s) , GPU , Temp After(ºC) , Cost ($) , Time (msec)
quicksortLarge , c , 10, 2 , 54.00 , 964 , 0.083496 , 0.062744 , 0.000000 , 53.00 , 896 , 6919 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.038208 , 0.041992 , 0.000000 , 53.00 , 896 , 3023 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.199524 , 0.167725 , 0.006653 , 53.00 , 896 , 19169 
quicksortLarge , c , 10, 2 , 53.00 , 964 , 0.049622 , 0.035645 , 0.004150 , 53.00 , 896 , 4672 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.028748 , 0.016968 , 0.001221 , 53.00 , 896 , 2692 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.043274 , 0.039490 , 0.000000 , 54.00 , 896 , 5243 
quicksortLarge , c , 10, 2 , 54.00 , 964 , 0.049744 , 0.036194 , 0.000000 , 54.00 , 896 , 4204 
quicksortLarge , c , 10, 2 , 54.00 , 964 , 0.019958 , 0.012878 , 0.000000 , 54.00 , 896 , 2200 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.035095 , 0.014709 , 0.008667 , 54.00 , 896 , 4425 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.083252 , 0.068787 , 0.000000 , 55.00 , 896 , 7569 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.059082 , 0.052917 , 0.000000 , 55.00 , 896 , 5713 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.032043 , 0.020264 , 0.000000 , 55.00 , 896 , 3368 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.039978 , 0.039001 , 0.000000 , 55.00 , 896 , 3144 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.080017 , 0.068604 , 0.001831 , 55.00 , 896 , 7879 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.022583 , 0.012268 , 0.000000 , 55.00 , 896 , 3264 
quicksortLarge , c , 10, 2 , 50.00 , 960 , 0.022949 , 0.013855 , 0.000000 , 50.00 , 896 , 6074 
quicksortLarge , c , 10, 2 , 50.00 , 964 , 0.019470 , 0.015015 , 0.000000 , 50.00 , 896 , 1779 
quicksortLarge , c , 10, 2 , 50.00 , 960 , 0.019470 , 0.007935 , 0.000000 , 50.00 , 896 , 6100 
quicksortLarge , c , 10, 2 , 50.00 , 960 , 0.018066 , 0.008606 , 0.000000 , 51.00 , 896 , 7156 
quicksortLarge , c , 10, 2 , 51.00 , 964 , 0.011230 , 0.016113 , 0.002014 , 51.00 , 896 , 1725 
quicksortLarge , c , 10, 2 , 51.00 , 960 , 0.020325 , 0.011108 , 0.000000 , 51.00 , 896 , 2288 
quicksortLarge , c , 10, 2 , 51.00 , 960 , 0.017212 , 0.007751 , 0.000000 , 51.00 , 896 , 6134 
quicksortLarge , c , 10, 2 , 53.00 , 964 , 0.022461 , 0.014221 , 0.000000 , 53.00 , 896 , 3539 
quicksortLarge , c , 10, 2 , 53.00 , 964 , 0.047058 , 0.040100 , 0.000000 , 53.00 , 896 , 4793 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.109375 , 0.094666 , 0.000000 , 53.00 , 896 , 12423 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.026062 , 0.016724 , 0.000000 , 53.00 , 896 , 2564 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.021973 , 0.015564 , 0.000000 , 53.00 , 896 , 2681 
quicksortLarge , c , 10, 2 , 53.00 , 960 , 0.024170 , 0.016235 , 0.000000 , 53.00 , 896 , 2626 
quicksortLarge , c , 10, 2 , 55.00 , 964 , 0.037720 , 0.031555 , 0.002380 , 55.00 , 896 , 4062 
quicksortLarge , c , 10, 2 , 55.00 , 964 , 0.041077 , 0.036926 , 0.000000 , 55.00 , 896 , 4032 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.037659 , 0.036987 , 0.000000 , 55.00 , 896 , 4754 
quicksortLarge , c , 10, 2 , 55.00 , 964 , 0.105164 , 0.087769 , 0.000000 , 55.00 , 896 , 10507 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.027710 , 0.020752 , 0.000000 , 55.00 , 896 , 2675 
quicksortLarge , c , 10, 2 , 55.00 , 964 , 0.016541 , 0.015930 , 0.000000 , 55.00 , 896 , 2578 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.023132 , 0.019470 , 0.000000 , 54.00 , 896 , 2204 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.021118 , 0.014282 , 0.000000 , 54.00 , 896 , 3304 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.038818 , 0.028687 , 0.000000 , 54.00 , 896 , 2541 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.038757 , 0.036072 , 0.000000 , 54.00 , 896 , 4146 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.048889 , 0.041687 , 0.000000 , 54.00 , 896 , 4872 
quicksortLarge , c , 10, 2 , 54.00 , 960 , 0.022339 , 0.012939 , 0.000000 , 54.00 , 896 , 3400 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.011475 , 0.011047 , 0.000000 , 55.00 , 896 , 2298 
quicksortLarge , c , 10, 2 , 55.00 , 964 , 0.017395 , 0.010620 , 0.000000 , 55.00 , 896 , 2637 
quicksortLarge , c , 10, 2 , 55.00 , 960 , 0.018555 , 0.009521 , 0.000793 , 55.00 , 896 , 3458 
heapsortLarge.py , python , 10, 2 , 53.00 , 17456 , 1.377441 , 1.187622 , 0.026123 , 53.00 , 633 , 139954 
heapsortLarge.py , python , 10, 2 , 53.00 , 17332 , 1.185791 , 1.028931 , 0.012878 , 57.00 , 633 , 123999 
heapsortLarge.py , python , 10, 2 , 50.00 , 17396 , 0.803040 , 0.732788 , 0.000000 , 50.00 , 633 , 85340 
heapsortLarge.py , python , 10, 2 , 50.00 , 17436 , 1.038269 , 0.918396 , 0.007141 , 50.00 , 633 , 106057 
heapsortLarge.py , python , 10, 2 , 50.00 , 17336 , 1.368286 , 1.187256 , 0.012817 , 50.00 , 633 , 148980 
heapsortLarge.py , python , 10, 2 , 50.00 , 17356 , 1.375549 , 1.185852 , 0.013184 , 54.00 , 633 , 139641 
heapsortLarge.py , python , 10, 2 , 54.00 , 17408 , 0.938904 , 0.802246 , 0.012695 , 54.00 , 633 , 109612 
heapsortLarge.py , python , 10, 2 , 54.00 , 17376 , 1.128845 , 0.981995 , 0.012878 , 54.00 , 633 , 116690 
heapsortLarge.py , python , 10, 2 , 54.00 , 17348 , 0.737732 , 0.653076 , 0.004272 , 54.00 , 633 , 91493 
heapsortLarge.py , python , 10, 2 , 54.00 , 17388 , 0.835510 , 0.760559 , 0.000000 , 54.00 , 633 , 83076 
heapsortLarge.py , python , 10, 2 , 54.00 , 17384 , 1.293213 , 1.036560 , 0.019348 , 54.00 , 633 , 131303 
heapsortLarge.py , python , 10, 2 , 54.00 , 17376 , 1.197876 , 1.051880 , 0.009094 , 54.00 , 633 , 131453 
heapsortLarge.py , python , 10, 2 , 54.00 , 17368 , 0.987671 , 0.846008 , 0.012268 , 54.00 , 633 , 108356 
heapsortLarge.py , python , 10, 2 , 54.00 , 17392 , 1.035400 , 0.899597 , 0.012268 , 54.00 , 633 , 116882 
heapsortLarge.py , python , 10, 2 , 54.00 , 17388 , 0.949768 , 0.819092 , 0.011963 , 54.00 , 633 , 117344 
heapsortLarge.py , python , 10, 2 , 54.00 , 17352 , 1.168884 , 0.924744 , 0.006409 , 54.00 , 633 , 120601 
heapsortLarge.py , python , 10, 2 , 53.00 , 17368 , 0.870728 , 0.736572 , 0.005981 , 53.00 , 633 , 119786 
heapsortLarge.py , python , 10, 2 , 53.00 , 17316 , 0.949768 , 0.815735 , 0.012268 , 53.00 , 633 , 111429 
heapsortLarge.py , python , 10, 2 , 53.00 , 17368 , 1.321777 , 1.144470 , 0.012634 , 53.00 , 633 , 132424 
heapsortLarge.py , python , 10, 2 , 53.00 , 17396 , 0.931274 , 0.798645 , 0.006287 , 57.00 , 633 , 115071 
heapsortLarge.py , python , 10, 2 , 50.00 , 17324 , 0.729004 , 0.643005 , 0.000000 , 50.00 , 633 , 106775 
heapsortLarge.py , python , 10, 2 , 50.00 , 17300 , 0.928894 , 0.816589 , 0.007385 , 50.00 , 633 , 95251 
heapsortLarge.py , python , 10, 2 , 50.00 , 17336 , 0.981567 , 0.845825 , 0.012756 , 50.00 , 633 , 117205 
heapsortLarge.py , python , 10, 2 , 50.00 , 17264 , 1.174805 , 1.010254 , 0.018982 , 50.00 , 633 , 128383 
heapsortLarge.py , python , 10, 2 , 55.00 , 17384 , 0.958801 , 0.845520 , 0.006409 , 55.00 , 633 , 98559 
heapsortLarge.py , python , 10, 2 , 55.00 , 17400 , 1.122437 , 0.894958 , 0.013184 , 55.00 , 633 , 129612 
heapsortLarge.py , python , 10, 2 , 55.00 , 17344 , 1.280396 , 1.048462 , 0.027527 , 55.00 , 633 , 140221 
heapsortLarge.py , python , 10, 2 , 55.00 , 17376 , 1.010681 , 0.877625 , 0.006226 , 55.00 , 633 , 117394 
heapsortLarge.py , python , 10, 2 , 52.00 , 17360 , 0.971313 , 0.862183 , 0.006287 , 52.00 , 633 , 100681 
heapsortLarge.py , python , 10, 2 , 52.00 , 17352 , 1.071045 , 0.915405 , 0.012756 , 52.00 , 633 , 145137 
heapsortLarge.py , python , 10, 2 , 52.00 , 17328 , 0.907593 , 0.780334 , 0.016907 , 52.00 , 633 , 102464 
heapsortLarge.py , python , 10, 2 , 52.00 , 17364 , 0.917786 , 0.786804 , 0.008667 , 52.00 , 633 , 106148 
heapsortLarge.py , python , 10, 2 , 52.00 , 17376 , 0.793823 , 0.675598 , 0.012390 , 52.00 , 633 , 96053 
heapsortLarge.py , python , 10, 2 , 52.00 , 17396 , 1.049988 , 0.877808 , 0.030273 , 52.00 , 633 , 128874 
heapsortLarge.py , python , 10, 2 , 52.00 , 17436 , 1.112549 , 0.961121 , 0.019897 , 52.00 , 633 , 114871 
heapsortLarge.py , python , 10, 2 , 52.00 , 17308 , 0.919067 , 0.696899 , 0.006226 , 57.00 , 633 , 107281 
heapsortLarge.py , python , 10, 2 , 52.00 , 17252 , 0.750427 , 0.657471 , 0.000000 , 52.00 , 633 , 114079 
heapsortLarge.py , python , 10, 2 , 52.00 , 17344 , 1.050110 , 0.869202 , 0.007202 , 52.00 , 633 , 108119 
heapsortLarge.py , python , 10, 2 , 52.00 , 17336 , 0.981628 , 0.852600 , 0.012939 , 52.00 , 633 , 106815 
heapsortLarge.py , python , 10, 2 , 52.00 , 17376 , 1.087097 , 0.856506 , 0.012329 , 55.00 , 633 , 113950 
heapsortLarge.py , python , 10, 2 , 55.00 , 17396 , 1.032043 , 0.886414 , 0.014954 , 55.00 , 633 , 110837 
heapsortLarge.py , python , 10, 2 , 55.00 , 17392 , 1.267822 , 0.976318 , 0.027405 , 55.00 , 633 , 141418 
heapsortLarge.py , python , 10, 2 , 55.00 , 17360 , 0.944275 , 0.813293 , 0.012573 , 55.00 , 633 , 107259 
heapsortLarge.py , python , 10, 2 , 54.00 , 17348 , 0.850830 , 0.730530 , 0.006470 , 54.00 , 633 , 102795 
heapsortLarge.py , python , 10, 2 , 54.00 , 17392 , 1.057678 , 0.933716 , 0.006165 , 54.00 , 633 , 112676 
heapsortLarge.py , python , 10, 2 , 54.00 , 17328 , 1.279907 , 1.110107 , 0.012939 , 54.00 , 633 , 135896 
heapsortLarge.py , python , 10, 2 , 54.00 , 17356 , 0.935242 , 0.794983 , 0.013000 , 54.00 , 633 , 110562 
heapsortLarge.py , python , 10, 2 , 54.00 , 17360 , 1.025452 , 0.777832 , 0.013672 , 54.00 , 633 , 125601 
heapsortLarge.py , python , 10, 2 , 54.00 , 17356 , 0.906799 , 0.785645 , 0.006470 , 54.00 , 633 , 97044 
heapsortLarge.py , python , 10, 2 , 54.00 , 17432 , 0.876526 , 0.752563 , 0.012756 , 54.00 , 633 , 88580 
heapsortLarge.py , python , 10, 2 , 54.00 , 17328 , 1.020447 , 0.884705 , 0.013062 , 54.00 , 633 , 105734 
heapsortLarge.py , python , 10, 2 , 54.00 , 17384 , 0.827820 , 0.704956 , 0.006165 , 54.00 , 633 , 104258 
heapsortLarge.py , python , 10, 2 , 54.00 , 17400 , 1.417114 , 1.221558 , 0.014221 , 54.00 , 633 , 144179 
heapsortLarge.py , python , 10, 2 , 54.00 , 17360 , 1.326477 , 1.025635 , 0.021057 , 54.00 , 633 , 143533 
heapsortLarge.py , python , 10, 2 , 53.00 , 17444 , 0.932922 , 0.807129 , 0.006042 , 53.00 , 633 , 107746 
heapsortLarge.py , python , 10, 2 , 53.00 , 17392 , 0.950134 , 0.823364 , 0.006165 , 53.00 , 633 , 123311 
heapsortLarge.py , python , 10, 2 , 53.00 , 17396 , 0.965210 , 0.857788 , 0.006165 , 53.00 , 633 , 105670 
heapsortLarge.py , python , 10, 2 , 53.00 , 17432 , 1.396484 , 1.210571 , 0.013062 , 56.00 , 633 , 143370 
heapsortLarge.py , python , 10, 2 , 49.00 , 17392 , 0.781860 , 0.625305 , 0.000000 , 49.00 , 633 , 110397 
heapsortLarge.py , python , 10, 2 , 49.00 , 17376 , 1.035706 , 0.890564 , 0.017883 , 49.00 , 633 , 105387 
heapsortLarge.py , python , 10, 2 , 49.00 , 17336 , 0.939819 , 0.828796 , 0.006287 , 49.00 , 633 , 95735 
heapsortLarge.py , python , 10, 2 , 49.00 , 17356 , 0.934570 , 0.802917 , 0.006104 , 49.00 , 633 , 118855 
heapsortLarge.py , python , 10, 2 , 52.00 , 17256 , 0.856812 , 0.725342 , 0.012207 , 52.00 , 633 , 97645 
heapsortLarge.py , python , 10, 2 , 52.00 , 17396 , 1.296021 , 1.044800 , 0.015381 , 52.00 , 633 , 130270 
heapsortLarge.py , python , 10, 2 , 52.00 , 17388 , 1.073669 , 0.888977 , 0.016724 , 52.00 , 633 , 108356 
heapsortLarge.py , python , 10, 2 , 52.00 , 17360 , 0.919128 , 0.789673 , 0.012817 , 55.00 , 633 , 114880 
heapsortLarge.py , python , 10, 2 , 55.00 , 17256 , 1.169434 , 0.991516 , 0.021667 , 55.00 , 633 , 134270 
heapsortLarge.py , python , 10, 2 , 55.00 , 17340 , 1.137512 , 0.976257 , 0.012817 , 55.00 , 633 , 138615 
heapsortLarge.py , python , 10, 2 , 55.00 , 17360 , 0.948853 , 0.811768 , 0.013672 , 55.00 , 633 , 112698 
heapsortLarge.py , python , 10, 2 , 55.00 , 17348 , 0.826782 , 0.720642 , 0.006592 , 55.00 , 633 , 93311 
heapsortLarge.py , python , 10, 2 , 55.00 , 17388 , 0.888794 , 0.752930 , 0.012939 , 55.00 , 633 , 115433 
heapsortLarge.py , python , 10, 2 , 55.00 , 17384 , 0.915649 , 0.800964 , 0.006409 , 55.00 , 633 , 90653 
heapsortLarge.py , python , 10, 2 , 55.00 , 17304 , 1.027100 , 0.915955 , 0.005920 , 55.00 , 633 , 105484 
heapsortLarge.py , python , 10, 2 , 53.00 , 17340 , 0.735229 , 0.644714 , 0.002441 , 53.00 , 633 , 96595 
heapsortLarge.py , python , 10, 2 , 53.00 , 17348 , 0.823730 , 0.743835 , 0.000000 , 53.00 , 633 , 84728 
heapsortLarge.py , python , 10, 2 , 53.00 , 17404 , 1.306396 , 1.074524 , 0.013062 , 55.00 , 633 , 133593 
heapsortLarge.py , python , 10, 2 , 55.00 , 17376 , 0.849121 , 0.717163 , 0.006226 , 55.00 , 633 , 118094 
heapsortLarge.py , python , 10, 2 , 55.00 , 17368 , 0.879700 , 0.766052 , 0.006409 , 55.00 , 633 , 101700 
heapsortLarge.py , python , 10, 2 , 55.00 , 17404 , 1.004883 , 0.803711 , 0.010193 , 55.00 , 633 , 103502 
heapsortLarge.py , python , 10, 2 , 55.00 , 17384 , 1.144836 , 0.988159 , 0.008850 , 54.00 , 633 , 137261 
heapsortLarge.py , python , 10, 2 , 54.00 , 17392 , 1.343811 , 1.119019 , 0.013123 , 54.00 , 633 , 137703 
heapsortLarge.py , python , 10, 2 , 54.00 , 17348 , 1.168396 , 0.959656 , 0.027405 , 54.00 , 633 , 116911 
heapsortLarge.py , python , 10, 2 , 54.00 , 17396 , 0.946533 , 0.813599 , 0.012695 , 54.00 , 633 , 112250 
heapsortLarge.py , python , 10, 2 , 54.00 , 17248 , 0.934204 , 0.819275 , 0.008789 , 55.00 , 633 , 96287 
heapsortLarge.py , python , 10, 2 , 55.00 , 17344 , 0.908630 , 0.775146 , 0.005981 , 55.00 , 633 , 116891 
heapsortLarge.py , python , 10, 2 , 55.00 , 17348 , 1.077820 , 0.902222 , 0.032471 , 55.00 , 633 , 115435 
heapsortLarge.py , python , 10, 2 , 55.00 , 17360 , 0.924377 , 0.801025 , 0.012451 , 55.00 , 633 , 101342 
heapsortLarge.py , python , 10, 2 , 54.00 , 17360 , 0.912903 , 0.768616 , 0.012939 , 54.00 , 633 , 118737 
heapsortLarge.py , python , 10, 2 , 54.00 , 17420 , 1.104431 , 0.946716 , 0.014771 , 54.00 , 633 , 123864 
heapsortLarge.py , python , 10, 2 , 54.00 , 17368 , 0.764893 , 0.652466 , 0.006104 , 54.00 , 633 , 102171 
heapsortLarge.py , python , 10, 2 , 54.00 , 17400 , 0.769836 , 0.685242 , 0.000000 , 56.00 , 633 , 91629 
heapsortLarge.py , python , 10, 2 , 50.00 , 17348 , 0.786682 , 0.714172 , 0.000000 , 50.00 , 633 , 82952 
heapsortLarge.py , python , 10, 2 , 50.00 , 17444 , 0.989868 , 0.863159 , 0.007507 , 50.00 , 633 , 100486 
heapsortLarge.py , python , 10, 2 , 50.00 , 17372 , 1.003540 , 0.867920 , 0.013123 , 50.00 , 633 , 101579 
heapsortLarge.py , python , 10, 2 , 50.00 , 17400 , 1.242310 , 1.072205 , 0.012146 , 50.00 , 633 , 128795 
heapsortLarge.py , python , 10, 2 , 54.00 , 17444 , 0.927795 , 0.810059 , 0.006348 , 54.00 , 633 , 94418 
heapsortLarge.py , python , 10, 2 , 54.00 , 17404 , 0.933044 , 0.796875 , 0.012207 , 54.00 , 633 , 108476 
heapsortLarge.py , python , 10, 2 , 54.00 , 17400 , 1.028687 , 0.898193 , 0.006531 , 54.00 , 633 , 131343 
heapsortLarge.py , python , 10, 2 , 54.00 , 17376 , 0.987000 , 0.858643 , 0.009460 , 56.00 , 633 , 102119 
heapsortLarge.py , python , 10, 2 , 49.00 , 17416 , 0.735535 , 0.653442 , 0.000000 , 49.00 , 633 , 108088 
mergesortLarge.py , python , 10, 2 , 53.00 , 17744 , 1.363586 , 1.169128 , 0.015930 , 54.00 , 896 , 145911 
mergesortLarge.py , python , 10, 2 , 54.00 , 17648 , 0.877625 , 0.741821 , 0.006470 , 54.00 , 896 , 114772 
mergesortLarge.py , python , 10, 2 , 54.00 , 17636 , 1.048584 , 0.897827 , 0.013000 , 54.00 , 896 , 132643 
mergesortLarge.py , python , 10, 2 , 54.00 , 17752 , 1.375549 , 1.190430 , 0.006714 , 54.00 , 896 , 147741 
mergesortLarge.py , python , 10, 2 , 54.00 , 17748 , 1.087708 , 0.843018 , 0.012939 , 54.00 , 896 , 122869 
mergesortLarge.py , python , 10, 2 , 54.00 , 17676 , 0.767029 , 0.630554 , 0.015015 , 54.00 , 896 , 97563 
mergesortLarge.py , python , 10, 2 , 54.00 , 17684 , 1.122131 , 0.968933 , 0.015625 , 54.00 , 896 , 115638 
mergesortLarge.py , python , 10, 2 , 54.00 , 17728 , 0.866882 , 0.739624 , 0.005920 , 54.00 , 896 , 119046 
mergesortLarge.py , python , 10, 2 , 54.00 , 17732 , 0.934631 , 0.807861 , 0.012939 , 54.00 , 896 , 98443 
mergesortLarge.py , python , 10, 2 , 54.00 , 17692 , 0.829285 , 0.700378 , 0.006348 , 54.00 , 896 , 106655 
mergesortLarge.py , python , 10, 2 , 54.00 , 17688 , 0.920227 , 0.791382 , 0.006531 , 54.00 , 896 , 105659 
mergesortLarge.py , python , 10, 2 , 54.00 , 17740 , 0.829468 , 0.658020 , 0.005981 , 54.00 , 896 , 89137 
mergesortLarge.py , python , 10, 2 , 54.00 , 17656 , 0.879333 , 0.753418 , 0.006531 , 54.00 , 896 , 108123 
mergesortLarge.py , python , 10, 2 , 54.00 , 17772 , 0.836243 , 0.706665 , 0.006470 , 54.00 , 896 , 107542 
mergesortLarge.py , python , 10, 2 , 54.00 , 17672 , 0.950989 , 0.823608 , 0.007996 , 54.00 , 896 , 107383 
mergesortLarge.py , python , 10, 2 , 54.00 , 17696 , 1.185913 , 1.003479 , 0.025452 , 54.00 , 896 , 130095 
mergesortLarge.py , python , 10, 2 , 54.00 , 17760 , 0.913696 , 0.787048 , 0.012634 , 54.00 , 896 , 96752 
mergesortLarge.py , python , 10, 2 , 54.00 , 17644 , 1.135132 , 0.985168 , 0.012268 , 54.00 , 896 , 121773 
mergesortLarge.py , python , 10, 2 , 54.00 , 17728 , 0.825500 , 0.708130 , 0.006409 , 54.00 , 896 , 98421 
mergesortLarge.py , python , 10, 2 , 54.00 , 17644 , 1.093567 , 0.936951 , 0.019104 , 54.00 , 896 , 120776 
mergesortLarge.py , python , 10, 2 , 54.00 , 17736 , 0.821411 , 0.688782 , 0.011475 , 54.00 , 896 , 116023 
mergesortLarge.py , python , 10, 2 , 54.00 , 17684 , 0.907593 , 0.778809 , 0.012817 , 54.00 , 896 , 99795 
mergesortLarge.py , python , 10, 2 , 54.00 , 17676 , 1.106750 , 0.929626 , 0.030701 , 54.00 , 896 , 115835 
mergesortLarge.py , python , 10, 2 , 54.00 , 17720 , 0.643066 , 0.561646 , 0.000000 , 54.00 , 896 , 95189 
mergesortLarge.py , python , 10, 2 , 54.00 , 17716 , 0.681702 , 0.604553 , 0.000000 , 54.00 , 896 , 85445 
mergesortLarge.py , python , 10, 2 , 54.00 , 17732 , 0.684082 , 0.591553 , 0.000000 , 56.00 , 896 , 108136 
mergesortLarge.py , python , 10, 2 , 50.00 , 17748 , 0.685120 , 0.592651 , 0.000000 , 50.00 , 896 , 106865 
mergesortLarge.py , python , 10, 2 , 50.00 , 17680 , 0.951355 , 0.813782 , 0.014954 , 50.00 , 896 , 97122 
mergesortLarge.py , python , 10, 2 , 50.00 , 17712 , 0.940857 , 0.808228 , 0.012634 , 50.00 , 896 , 102808 
mergesortLarge.py , python , 10, 2 , 50.00 , 17752 , 0.828064 , 0.699890 , 0.006042 , 50.00 , 896 , 109385 
mergesortLarge.py , python , 10, 2 , 55.00 , 17708 , 1.317261 , 1.130859 , 0.014160 , 55.00 , 896 , 133762 
mergesortLarge.py , python , 10, 2 , 55.00 , 17736 , 0.926575 , 0.789551 , 0.016113 , 55.00 , 896 , 94428 
mergesortLarge.py , python , 10, 2 , 55.00 , 17640 , 0.828735 , 0.693726 , 0.012817 , 55.00 , 896 , 105700 
mergesortLarge.py , python , 10, 2 , 55.00 , 17724 , 0.910767 , 0.762573 , 0.022034 , 57.00 , 896 , 105548 
mergesortLarge.py , python , 10, 2 , 50.00 , 17728 , 0.740845 , 0.653320 , 0.007202 , 50.00 , 896 , 80100 
mergesortLarge.py , python , 10, 2 , 50.00 , 17560 , 1.041748 , 0.831116 , 0.006958 , 50.00 , 896 , 105866 
mergesortLarge.py , python , 10, 2 , 50.00 , 17764 , 0.952148 , 0.763794 , 0.006409 , 50.00 , 896 , 98078 
mergesortLarge.py , python , 10, 2 , 50.00 , 17688 , 0.920471 , 0.800476 , 0.012512 , 50.00 , 896 , 92427 
mergesortLarge.py , python , 10, 2 , 50.00 , 17688 , 1.138733 , 0.896790 , 0.013245 , 52.00 , 896 , 129585 
mergesortLarge.py , python , 10, 2 , 52.00 , 17516 , 0.910828 , 0.784729 , 0.012268 , 52.00 , 896 , 110397 
mergesortLarge.py , python , 10, 2 , 52.00 , 17756 , 0.859131 , 0.731812 , 0.006531 , 52.00 , 896 , 108780 
mergesortLarge.py , python , 10, 2 , 52.00 , 17740 , 1.222534 , 1.061890 , 0.014709 , 52.00 , 896 , 124588 
mergesortLarge.py , python , 10, 2 , 52.00 , 17672 , 0.950012 , 0.792725 , 0.028015 , 52.00 , 896 , 104676 
mergesortLarge.py , python , 10, 2 , 52.00 , 17756 , 0.862305 , 0.727966 , 0.006958 , 52.00 , 896 , 113812 
mergesortLarge.py , python , 10, 2 , 52.00 , 17700 , 0.895447 , 0.763489 , 0.006409 , 52.00 , 896 , 109598 
mergesortLarge.py , python , 10, 2 , 52.00 , 17724 , 1.047668 , 0.883057 , 0.014771 , 52.00 , 896 , 136388 
mergesortLarge.py , python , 10, 2 , 52.00 , 17644 , 0.906006 , 0.778442 , 0.006165 , 52.00 , 896 , 102532 
mergesortLarge.py , python , 10, 2 , 52.00 , 17636 , 1.136719 , 0.950867 , 0.024780 , 52.00 , 896 , 128906 
mergesortLarge.py , python , 10, 2 , 52.00 , 17552 , 1.164001 , 1.001160 , 0.018738 , 52.00 , 896 , 120023 
mergesortLarge.py , python , 10, 2 , 52.00 , 17744 , 0.956787 , 0.815857 , 0.020874 , 56.00 , 896 , 101398 
mergesortLarge.py , python , 10, 2 , 49.00 , 17680 , 0.717041 , 0.591309 , 0.000000 , 49.00 , 896 , 85324 
mergesortLarge.py , python , 10, 2 , 49.00 , 17656 , 1.009949 , 0.884521 , 0.007019 , 49.00 , 896 , 102873 
mergesortLarge.py , python , 10, 2 , 49.00 , 17728 , 0.922058 , 0.795898 , 0.006470 , 49.00 , 896 , 103809 
mergesortLarge.py , python , 10, 2 , 49.00 , 17716 , 0.807068 , 0.690002 , 0.006714 , 49.00 , 896 , 107698 
mergesortLarge.py , python , 10, 2 , 52.00 , 17656 , 0.835876 , 0.713684 , 0.006470 , 52.00 , 896 , 115050 
mergesortLarge.py , python , 10, 2 , 52.00 , 17656 , 1.033081 , 0.900452 , 0.012329 , 52.00 , 896 , 109539 
mergesortLarge.py , python , 10, 2 , 52.00 , 17696 , 1.046753 , 0.886292 , 0.012268 , 52.00 , 896 , 133048 
mergesortLarge.py , python , 10, 2 , 52.00 , 17700 , 0.909119 , 0.757996 , 0.030762 , 55.00 , 896 , 101078 
mergesortLarge.py , python , 10, 2 , 55.00 , 17636 , 0.871643 , 0.734680 , 0.015015 , 55.00 , 896 , 111035 
mergesortLarge.py , python , 10, 2 , 55.00 , 17748 , 0.693604 , 0.619141 , 0.002380 , 55.00 , 896 , 82354 
mergesortLarge.py , python , 10, 2 , 55.00 , 17756 , 0.699829 , 0.605774 , 0.000000 , 53.00 , 896 , 102957 
mergesortLarge.py , python , 10, 2 , 53.00 , 17768 , 0.911316 , 0.715454 , 0.005981 , 53.00 , 896 , 92598 
mergesortLarge.py , python , 10, 2 , 53.00 , 17696 , 1.346863 , 1.156128 , 0.016479 , 53.00 , 896 , 144354 
mergesortLarge.py , python , 10, 2 , 53.00 , 17736 , 0.898865 , 0.777527 , 0.008972 , 53.00 , 896 , 96007 
mergesortLarge.py , python , 10, 2 , 53.00 , 17704 , 0.892456 , 0.772095 , 0.012512 , 53.00 , 896 , 103864 
mergesortLarge.py , python , 10, 2 , 53.00 , 17664 , 0.932739 , 0.822998 , 0.006042 , 53.00 , 896 , 100757 
mergesortLarge.py , python , 10, 2 , 53.00 , 17664 , 0.822998 , 0.707825 , 0.006226 , 53.00 , 896 , 86536 
mergesortLarge.py , python , 10, 2 , 53.00 , 17696 , 1.125671 , 0.974670 , 0.013062 , 54.00 , 896 , 118816 
mergesortLarge.py , python , 10, 2 , 54.00 , 17724 , 1.204834 , 1.059937 , 0.008667 , 54.00 , 896 , 127375 
